humanID,choID,humanSymbol
56131,100769617,PCDHB4
56131,103162548,PCDHB4
56131,100772299,PCDHB4
56132,100771727,PCDHB3
56133,100771436,PCDHB2
56134,100768371,PCDHAC2
56136,103162568,PCDHA13
56137,100769226,PCDHA12
56138,103164306,PCDHA11
56138,103162567,PCDHA11
56139,103164308,PCDHA10
56139,103162565,PCDHA10
56139,103162563,PCDHA10
56140,103162564,PCDHA8
56143,103162562,PCDHA5
56144,103164309,PCDHA4
56144,103162566,PCDHA4
56145,100768950,PCDHA3
56145,103162560,PCDHA3
56147,100769514,PCDHA1
56147,103162559,PCDHA1
56154,100757105,TEX15
56155,100754599,TEX14
56156,100752471,TEX13B
56157,100751190,TEX13A
56158,100769839,TEX12
56159,100771808,TEX11
56160,100772988,NSMCE3
56160,100764696,NSMCE3
56160,100763256,NSMCE3
56163,100753029,RNF17
56164,100760461,STK31
56165,100752380,TDRD1
56169,103162990,GSDMC
56169,103162987,GSDMC
56169,103162989,GSDMC
56169,103162988,GSDMC
56171,100752773,DNAH7
56172,100771094,ANKH
56180,100768341,MOSPD1
56181,103162952,MTFR1L
56181,100761781,MTFR1L
56181,100772336,MTFR1L
56203,100755909,LMOD3
56204,100753759,FAM214A
56241,100764387,SUSD2
56243,100767111,KIAA1217
56244,100767924,BTNL2
56245,100767714,C21orf62
56246,100766546,MRAP
56252,103158815,YLPM1
56252,100772484,YLPM1
56253,100774440,CRTAM
56254,100754600,RNF20
56255,100752266,TMX4
56256,100761343,SERTAD4
56257,100754545,MEPCE
56259,100764320,CTNNBL1
56261,100772527,GPCPD1
56262,100768968,LRRC8A
56265,100771369,CPXM1
56267,100771070,KYAT3
56269,100759759,IRGC
56269,100768826,IRGC
56269,100760925,IRGC
56269,103159289,IRGC
56269,100761033,IRGC
56269,100761789,IRGC
56269,103163402,IRGC
56269,100762669,IRGC
56269,100760741,IRGC
56269,100760341,IRGC
56269,100763878,IRGC
56269,100761502,IRGC
56269,100760635,IRGC
56270,100752879,WDR45B
56271,100765842,BEX4
56287,100768527,GKN1
56287,100769103,GKN1
56288,100765823,PARD3
56300,100757380,IL36G
56301,100769905,SLC7A10
56302,100757896,TRPV5
56311,100755680,ANKRD7
56339,100774316,METTL3
56341,100770963,PRMT8
56344,100753677,CABP5
56413,100756925,LTB4R2
56474,100758964,CTPS2
56475,100756380,RPRM
56477,100765151,CCL28
56478,103159120,EIF4ENIF1
56478,100762835,EIF4ENIF1
56479,100773342,KCNQ5
56521,100758554,DNAJC12
56548,103163077,CHST7
56603,100756748,CYP26B1
56605,100764579,ERO1B
56606,100752981,SLC2A9
56616,100754770,DIABLO
56623,100759837,INPP5E
56624,100765841,ASAH2
56647,100757180,BCCIP
56648,100775097,EIF5A2
56649,100770511,TMPRSS4
56650,100770002,CLDND1
56652,100756896,C10orf2
56654,100771936,NPDC1
56655,103163165,POLE4
56656,100757930,OR2S2
56656,100757645,OR2S2
56656,103161418,OR2S2
56656,103161419,OR2S2
56656,100759366,OR2S2
56656,100759654,OR2S2
56656,100758224,OR2S2
56658,100773524,TRIM39
56658,100761611,TRIM39
56658,100761321,TRIM39
56659,100769761,KCNK13
56660,100770804,KCNK12
56660,103162080,KCNK12
56666,100758021,PANX2
56667,100765089,MUC13
56670,100771524,SUCNR1
56672,100751192,AKIP1
56673,100752651,C11orf16
56674,100751770,TMEM9B
56675,100752951,NRIP3
56676,100751483,ASCL3
56681,100763187,SAR1A
56683,100756882,C21orf59
56704,100765834,JPH1
56729,100759219,RETN
56729,103161563,RETN
56729,100769021,RETN
56731,103163983,SLC2A4RG
56731,100768053,SLC2A4RG
56751,103160713,BARHL1
56751,100774052,BARHL1
56751,103160256,BARHL1
56776,100770806,FMN2
56829,100769484,ZC3HAV1
56832,100766116,IFNK
56833,100771668,SLAMF8
56834,100757640,GPR137
56848,100774790,SPHK2
56849,100771506,TCEAL7
56850,100768253,GRIPAP1
56851,100773137,EMC7
56852,100758311,RAD18
56852,100759084,RAD18
56853,103161504,CELF4
56853,103162055,CELF4
56853,100763521,CELF4
56882,100767648,CDC42SE1
56884,100752648,FSTL5
56886,100773968,UGGT1
56888,100753827,KCMF1
56889,100764030,TM9SF3
56890,100769064,MDM1
56892,100756639,C8orf4
56893,100763773,UBQLN4
56894,100763383,AGPAT3
56895,100761743,AGPAT4
56896,100761240,DPYSL5
56897,100756702,WRNIP1
56898,100766065,BDH2
56898,100750844,BDH2
56899,100766915,ANKS1B
56899,103161284,ANKS1B
56900,100767125,TMEM167B
56901,100755007,NDUFA4L2
56902,100750394,PNO1
56903,100760363,PAPOLB
56904,100753400,SH3GLB2
56905,100765178,C15orf39
56907,100760597,SPIRE1
56910,100757954,STARD7
56911,100769439,MAP3K7CL
56912,100758681,IFT46
56913,100761169,C1GALT1
56914,100771415,OTOR
56915,100773940,EXOSC5
56916,100767543,SMARCAD1
56917,100765943,MEIS3
56919,100755235,DHX33
56920,100764502,SEMA3G
56922,100771229,MCCC1
56923,100758157,NMUR2
56924,100758984,PAK6
56925,100757922,LXN
56926,100761580,NCLN
56927,100764254,GPR108
56928,100760584,SPPL2B
56929,100760897,FEM1C
56931,100760481,DUS3L
56934,100760776,CA10
56935,100753911,SMCO4
56936,103160743,CCDC177
56937,100762220,PMEPA1
56938,100758300,ARNTL2
56940,100759286,DUSP22
56941,100763397,HMCES
56942,100764782,CMC2
56943,100768337,ENY2
56944,100758953,OLFML3
56945,100758230,MRPS22
56946,100774400,EMSY
56947,100772038,MFF
56948,100767848,SDR39U1
56949,100767687,XAB2
56950,100761694,SMYD2
56951,100765503,C5orf15
56952,100758509,PRTFDC1
56953,100767091,NT5M
56954,100756446,NIT2
56955,100753106,MEPE
56956,100763500,LHX9
56957,100760086,OTUD7B
56961,100767368,SHD
56963,100758121,RGMA
56964,100761600,WDR93
56965,100750845,PARP6
56967,103162432,C14orf132
56970,100754412,ATXN7L3
56971,100750495,CEACAM19
56975,100771796,FAM20C
56977,100756787,STOX2
56978,100763807,PRDM8
56979,100752747,PRDM9
56980,100756394,PRDM10
56981,100761907,PRDM11
56983,100760325,POGLUT1
56984,100761174,PSMG2
56985,100767531,ADPRM
56986,100761309,DTWD1
56987,100769386,BBX
56990,100770481,CDC42SE2
56990,100758446,CDC42SE2
56992,100762343,KIF15
56993,100774120,TOMM22
56994,100750762,CHPT1
56995,100763124,TULP4
56996,100769820,SLC12A9
56997,100752533,ADCK3
56998,100760454,CTNNBIP1
56999,100768091,ADAMTS9
57001,100767267,SDHAF3
57002,100769054,YAE1D1
57003,100751560,CCDC47
57007,100774656,ACKR3
57010,100759357,CABP4
57016,100758120,AKR1B10
57016,100689318,AKR1B10
57016,100757262,AKR1B10
57017,100765748,COQ9
57018,100758148,CCNL1
57019,100760880,CIAPIN1
57020,100774713,C16orf62
57026,100755599,PDXP
57030,100756172,SLC17A7
57035,100752867,RSRP1
57037,100758778,ANKMY2
57038,100768428,RARS2
57045,100755780,TWSG1
57047,100763512,PLSCR2
57048,100759961,PLSCR3
57050,100774325,UTP3
57053,100760224,CHRNA10
57057,100752059,TBX20
57060,100762513,PCBP4
57062,100764379,DDX24
57082,100755881,KNL1
57084,100773912,SLC17A6
57085,100774061,AGTRAP
57088,100763227,PLSCR4
57089,100751972,ENTPD7
57091,100764252,CASS4
57092,100762114,PCNP
57092,100758379,PCNP
57092,100764521,PCNP
57092,100764225,PCNP
57093,100766194,TRIM49
57093,103161208,TRIM49
57094,100761681,CPA6
57095,100755099,PITHD1
57096,100757527,RPGRIP1
57097,100771250,PARP11
57099,100751273,AVEN
57101,100775014,ANO2
57102,100772405,C12orf4
57103,100771835,TIGAR
57104,100753746,PNPLA2
57105,100752628,CYSLTR2
57106,103163473,NAT14
57107,100768592,PDSS2
57109,100770295,REXO4
57110,100750510,HRASLS
57111,100757986,RAB25
57113,100755860,TRPC7
57115,100771725,PGLYRP4
57116,100757721,ZNF695
57117,100755340,INTS12
57118,100772409,CAMK1D
57119,103162690,EPPIN
57119,100766705,EPPIN
57119,100766120,EPPIN
57120,100761187,GOPC
57121,103162862,LPAR5
57121,100765885,LPAR5
57122,100769827,NUP107
57124,100768169,CD248
57125,100766681,PLXDC1
57126,103159286,CD177
57126,100768266,CD177
57126,103162184,CD177
57126,100760551,CD177
57126,100753760,CD177
57126,100770932,CD177
57127,100754688,RHBG
57128,100764324,LYRM4
57129,100757628,MRPL47
57130,100762605,ATP13A1
57132,100755586,CHMP1B
57132,103164052,CHMP1B
57134,100761494,MAN1C1
57136,100765704,APMAP
57139,100769085,RGL3
57140,100752006,RNPEPL1
57142,100764263,RTN4
57143,100759124,ADCK1
57144,100770198,PAK5
57146,100770586,TMEM159
57147,100762452,SCYL3
57148,100760158,RALGAPB
57149,100752175,LYRM1
57150,100764958,SMIM8
57151,100766204,LYZL6
57152,100765861,SLURP1
57153,100757777,SLC44A2
57154,100765164,SMURF1
57156,100765330,TMEM63C
57157,100758475,PHTF2
57158,100771806,JPH2
57159,100773379,TRIM54
57161,100768260,PELI2
57162,100754085,PELI1
57165,103160128,GJC2
57167,100758049,SALL4
57167,100772712,SALL4
57168,100773627,ASPHD2
57169,100756734,ZNFX1
57171,100761712,DOLPP1
57172,100763374,CAMK1G
57175,100759932,CORO1B
57176,100755870,VARS2
57178,100754403,ZMIZ1
57179,100751525,KIAA1191
57180,100750418,ACTR3B
57181,100754926,SLC39A10
57182,103159238,ANKRD50
57182,100756565,ANKRD50
57184,100766049,FAM219B
57185,100753342,NIPAL3
57186,100770884,RALGAPA2
57187,100755241,THOC2
57187,100772483,THOC2
57188,100756612,ADAMTSL3
57189,100750485,KIAA1147
57190,100763242,SEPN1
57191,100768187,VN1R1
57191,100769910,VN1R1
57191,100773773,VN1R1
57191,100765853,VN1R1
57191,100769026,VN1R1
57192,100771505,MCOLN1
57194,100774607,ATP10A
57198,100751265,ATP8B2
57198,100774392,ATP8B2
57205,100755398,ATP10D
57209,100770262,ZNF248
57210,100775003,SLC45A4
57211,100772057,ADGRG6
57213,100752529,SPRYD7
57214,100760429,CEMIP
57214,103158809,CEMIP
57215,100753517,THAP11
57216,100761060,VANGL2
57217,100764699,TTC7A
57221,100771638,ARFGEF3
57222,100774570,ERGIC1
57223,100773171,PPP4R3B
57223,100767958,PPP4R3B
57223,100773454,PPP4R3B
57223,100759383,PPP4R3B
57224,100774825,NHSL1
57226,100772894,LYRM2
57228,100774736,SMAGP
57228,103160797,SMAGP
57231,100767333,SNX14
57282,100766143,SLC4A10
57325,100767721,KAT14
57326,100759705,PBXIP1
57332,100756264,CBX8
57333,100755345,RCN3
57335,103158583,ZNF286A
57336,100761702,ZNF287
57337,100758092,SENP7
57338,100755711,JPH3
57343,100758625,ZNF304
57348,100774128,TTYH1
57369,100766680,GJD2
57379,100689250,AICDA
57380,100759806,MRS2
57381,100766581,RHOJ
57393,100772257,TMEM27
57396,100759687,CLK4
57402,100770053,S100A14
57403,100773378,RAB22A
57404,100768685,CYP20A1
57405,100761897,SPC25
57406,100769391,ABHD6
57407,100774020,NMRAL1
57407,100756347,NMRAL1
57408,103159741,LRTM1
57409,100770200,MIF4GD
57410,100770964,SCYL1
57412,100758973,AS3MT
57414,100762616,RHBDD2
57415,100762512,C3orf14
57418,100753331,WDR18
57419,100764911,SLC24A3
57446,100763452,NDRG3
57446,100754366,NDRG3
57447,100752580,NDRG2
57448,100689237,BIRC6
57449,100755823,PLEKHG5
57451,103163041,TENM2
57452,100764829,GALNT16
57453,100763436,DSCAML1
57455,100768918,REXO1
57456,100764346,KIAA1143
57458,100765845,TMCC3
57459,100767845,GATAD2B
57460,100758165,PPM1H
57461,103161503,ISY1
57462,103161839,KIAA1161
57462,103164296,KIAA1161
57463,100772963,AMIGO1
57464,100762591,STRIP2
57465,100771614,TBC1D24
57466,100765380,SCAF4
57467,100771282,HHATL
57468,100768413,SLC12A5
57469,103159442,PNMAL2
57469,103161037,PNMAL2
57470,100774349,LRRC47
57471,100759143,ERMN
57472,100764369,CNOT6
57473,100764259,ZNF512B
57475,100761047,PLEKHH1
57476,100760809,GRAMD1B
57477,100755869,SHROOM4
57478,100765286,USP31
57479,100767720,PRR12
57480,100767054,PLEKHG1
57481,103159675,KIAA1210
57482,100770019,KIAA1211
57484,100774190,RNF150
57486,100774083,NLN
57488,100761977,ESYT2
57489,100773183,ODF2L
57491,103161357,AHRR
57491,100756505,AHRR
57492,100773316,ARID1B
57493,100764801,HEG1
57494,100760031,RIMKLB
57495,100765896,NWD2
57496,100771346,MKL2
57497,100772089,LRFN2
57498,100768633,KIDINS220
57504,100765306,MTA3
57505,100754221,AARS2
57506,100764931,MAVS
57507,100754481,ZNF608
57508,100774909,INTS2
57509,100771939,MTUS1
57510,100755295,XPO5
57511,100771724,COG6
57512,100757301,GPR158
57513,100769048,CASKIN2
57514,100758592,ARHGAP31
57515,100753040,SERINC1
57519,100769740,STARD9
57520,100767617,HECW2
57521,100761529,RPTOR
57522,100755954,SRGAP1
57523,100768139,NYNRIN
57524,100769762,CASKIN1
57526,100774560,PCDH19
57528,100755887,KCTD16
57529,100759351,RGAG1
57530,100754199,CGN
57531,100769328,HACE1
57532,100757378,NUFIP2
57532,100757773,NUFIP2
57532,103161075,NUFIP2
57533,100768969,TBC1D14
57534,100766406,MIB1
57535,100761426,KIAA1324
57536,100763806,KIAA1328
57537,100774826,SORCS2
57538,100751103,ALPK3
57539,100751359,WDR35
57540,100751919,DISP3
57541,100754349,ZNF398
57542,100757442,KLHL42
57544,100773836,TXNDC16
57545,100767719,CC2D2A
57546,100762846,PDP2
57547,103158578,ZNF624
57549,100755364,IGSF9
57551,100758772,TAOK1
57552,100756133,NCEH1
57553,100754319,MICAL3
57554,100774869,LRRC7
57555,100759673,NLGN2
57556,100769983,SEMA6A
57558,100765174,USP35
57559,100758286,STAMBPL1
57560,100767321,IFT80
57561,100755882,ARRDC3
57562,100762281,CEP126
57563,100751625,KLHL8
57565,100773910,KLHL14
57567,100762951,ZNF319
57567,103163742,ZNF319
57568,100763357,SIPA1L2
57569,100753596,ARHGAP20
57569,100757375,ARHGAP20
57569,103163260,ARHGAP20
57570,100752861,TRMT5
57571,100765077,CARNS1
57572,100769954,DOCK6
57574,100754006,MARCH4
57575,100754459,PCDH10
57576,100757590,KIF17
57577,100773871,CCDC191
57578,100765551,UNC79
57579,100753684,FAM135A
57580,100774282,PREX1
57582,100758898,KCNT1
57583,100762829,TMEM181
57584,100766620,ARHGAP21
57585,100764850,CRAMP1
57586,100773481,SYT13
57587,100752065,CFAP97
57589,100760041,RIC1
57590,100766268,WDFY1
57591,100770457,MKL1
57592,100770608,ZNF687
57593,100750951,EBF4
57594,100766522,HOMEZ
57595,100751172,PDZD4
57596,100766701,BEGAIN
57597,100754288,BAHCC1
57599,100752446,WDR48
57600,100753221,FNIP2
57602,100768120,USP36
57604,100771357,KIAA1456
57605,100771518,PITPNM2
57606,100754053,SLAIN2
57608,100762341,KIAA1462
57609,100750591,DIP2B
57610,100756743,RANBP10
57611,100757313,ISLR2
57613,100773310,FAM234B
57614,100750853,KIAA1468
57616,100759329,TSHZ3
57616,103160385,TSHZ3
57617,100761887,VPS18
57619,100770119,SHROOM3
57620,100760300,STIM2
57621,100767625,ZBTB2
57622,100772066,LRFN1
57623,100770129,ZFAT
57624,100769806,NYAP2
57626,100772180,KLHL1
57628,100761750,DPP10
57630,100759020,SH3RF1
57631,100755198,LRCH2
57633,100762997,LRRN1
57634,100770341,EP400
57636,100755359,ARHGAP23
57639,100760217,CCDC146
57642,100759714,COL20A1
57643,100761909,ZSWIM5
57644,100760866,MYH7B
57645,100769000,POGK
57646,100756704,USP28
57647,100751766,DHX37
57648,100751553,KIAA1522
57649,100767411,PHF12
57650,100760685,KIAA1524
57654,100766412,UVSSA
57655,100758316,GRAMD1A
57657,100772247,HCN3
57658,100768405,CALCOCO1
57659,100764024,ZBTB4
57661,100775084,PHRF1
57662,100772080,CAMSAP3
57663,100761617,USP29
57664,100752943,PLEKHA4
57665,100757118,RDH14
57666,100774092,FBRSL1
57669,100757297,EPB41L5
57670,100771392,KIAA1549
57673,100768308,BEND3
57674,100753392,RNF213
57677,100759956,ZFP14
57678,100760138,GPAM
57679,100763641,ALS2
57680,100750414,CHD8
57683,100756829,ZDBF2
57684,100769488,ZBTB26
57685,100756408,CACHD1
57687,100763479,VAT1L
57688,100757838,ZSWIM6
57689,100765202,LRRC4C
57690,100770135,TNRC6C
57692,100765259,MAGEE1
57693,100767939,ZNF317
57695,100772571,USP37
57696,100767780,DDX55
57697,100768967,FANCM
57698,100774279,SHTN1
57699,100750402,CPNE5
57700,100768890,FAM160B1
57701,100757554,NCKAP5L
57703,100768134,CWC22
57704,100772646,GBA2
57705,100757936,WDFY4
57706,100774592,DENND1A
57707,100772689,TLDC1
57708,100751573,MIER1
57709,100764763,SLC7A14
57710,100754212,KIAA1614
57713,100761982,SFMBT2
57715,100756606,SEMA4G
57716,100763689,PRX
57718,100764288,PPP4R4
57719,100751640,ANO8
57720,100766180,GPR107
57721,100774068,METTL14
57722,100752753,IGDCC4
57724,100770998,EPG5
57727,100768131,NCOA5
57728,100758043,WDR19
57731,100769207,SPTBN4
57732,100771033,ZFYVE28
57733,100757820,GBA3
57758,100763075,SCUBE2
57761,100760725,TRIB3
57763,100755782,ANKRA2
57786,100758131,RBAK
57787,100754604,MARK4
57794,100763754,SUGP1
57795,100753022,BRINP2
57798,100763066,GATAD1
57799,100759606,RAB40C
57804,100761682,POLD4
57805,100769631,CCAR2
57817,100757672,HAMP
57818,100762184,G6PC2
57819,100769701,LSM2
57820,100753354,CCNB1IP1
57821,100761297,CCDC181
57822,100757124,GRHL3
57823,100753616,SLAMF7
57826,100761576,RAP2C
57827,100760681,C6orf47
57828,100764558,CATSPERG
57829,100773808,ZP4
57830,103159635,KRTAP5-8
57835,100771517,SLC4A5
57862,100750868,ZNF410
57863,100757404,CADM3
57864,100770552,SLC46A2
58155,100766066,PTBP2
58157,100765041,NGB
58158,100753246,NEUROD4
58189,100773269,WFDC1
58190,100751900,CTDSP1
58191,100751127,CXCL16
58472,100770919,SQRDL
58473,100759842,PLEKHB1
58475,100754651,MS4A7
58476,100751556,TP53INP2
58478,100767312,ENOPH1
58480,100775019,RHOU
58484,100765631,NLRC4
58485,100762000,TRAPPC1
58487,100763322,CREBZF
58488,100763937,PCTP
58489,100759841,ABHD17C
58490,100759004,RPRD1B
58493,100770269,INIP
58494,100757794,JAM2
58495,100772317,OVOL2
58496,100771711,LY6G5B
58497,100766866,PRUNE1
58498,100768927,MYL7
58499,100762392,ZNF462
58503,100769334,OPRPN
58504,100771443,ARHGAP22
58505,100753091,OSTC
58505,100765294,OSTC
58506,100767426,SCAF1
58508,100767367,KMT2C
58509,100771890,CACTIN
58510,100773901,PRODH2
58511,100767962,DNASE2B
58512,100760476,DLGAP3
58513,100755944,EPS15L1
58515,100771635,SELK
58516,100760112,FAM60A
58517,100770267,RBM25
58524,100759006,DMRT3
58525,100771986,WIZ
58526,100762177,MID1IP1
58527,100769731,ABRACL
58528,100772308,RRAGD
58529,100757083,MYOZ1
58530,100762743,LY6G6D
58531,100769058,PRM3
58533,100757927,SNX6
58538,100766366,MPP4
58985,100756546,IL22RA1
58986,100758458,TMEM8A
59067,100755479,IL21
59084,100757812,ENPP5
59269,100755083,HIVEP3
59271,100767132,EVA1C
59272,100772552,ACE2
59274,100760136,MESDC1
59277,100754393,NTN4
59283,103163304,CACNG8
59284,100763239,CACNG7
59285,100763524,CACNG6
59286,100764154,UBL5
59307,100758695,SIGIRR
59335,100761986,PRDM12
59336,103160751,PRDM13
59338,100762379,PLEKHA1
59339,100773875,PLEKHA2
59340,100774770,HRH4
59341,100751070,TRPV4
59342,100760556,SCPEP1
59343,100756725,SENP2
59343,103159705,SENP2
59343,100758372,SENP2
59344,100754187,ALOXE3
59345,100757050,GNB4
59349,100752808,KLHL12
59350,100766211,RXFP1
59352,100762015,LGR6
59353,100771279,TMEM35A
60312,100767632,AFAP1
60313,100750460,GPBP1L1
60314,100768264,C12orf10
60343,100762082,FAM3A
60370,100759679,AVPI1
60385,100750839,TSKS
60385,100766843,TSKS
60386,100769919,SLC25A19
60401,100752833,EDA2R
60412,100750685,EXOC4
60436,100753778,TGIF2
60437,100770778,CDH26
60468,100774050,BACH2
60481,100753555,ELOVL5
60482,100764885,SLC5A7
60484,103163416,HAPLN2
60485,100766170,SAV1
60487,100774416,TRMT11
60488,103162619,MRPS35
60490,100766343,PPCDC
60491,100758007,NIF3L1
60492,100751582,CCDC90B
60493,103163403,FASTKD5
60494,100762831,CCDC81
60495,100762007,HPSE2
60496,100754811,AASDHPPT
60496,103159519,AASDHPPT
60496,100752715,AASDHPPT
60506,100770587,NYX
60509,100762486,AGBL5
60526,100774181,LDAH
60526,103159064,LDAH
60526,103162470,LDAH
60528,103159848,ELAC2
60528,100772420,ELAC2
60529,100750505,ALX4
60558,100756221,GUF1
60558,103158942,GUF1
60559,100763290,SPCS3
60559,100766720,SPCS3
60559,100753146,SPCS3
60559,100766431,SPCS3
60560,100772100,NAA35
60561,100763529,RINT1
60592,100774622,SCOC
60598,100756837,KCNK15
60625,100761819,DHX35
60626,100769942,RIC8A
60672,100763559,MIIP
60673,100763923,ATG101
60675,100759658,PROK2
60676,100753799,PAPPA2
60677,100755645,CELF6
60678,100761746,EEFSEC
60680,100770452,CELF5
60681,100771014,FKBP10
60682,100756395,SMAP1
60684,100752972,TRAPPC11
60685,100755969,ZFAND3
60686,100765644,C14orf93
63027,100762294,SLC22A23
63035,100773975,BCORL1
63036,100753261,CELA2A
63826,100765356,SRR
63827,100753507,BCAN
63874,100767680,ABHD4
63875,100758899,MRPL17
63876,100751965,PKNOX2
63877,100751254,FAM204A
63891,100760863,RNF123
63892,100759859,THADA
63893,100762350,UBE2O
63894,100760970,VIPAS39
63895,100766094,PIEZO2
63897,100773538,HEATR6
63898,100754675,SH2D4A
63899,100769254,NSUN3
63901,103162374,FAM111A
63901,100756114,FAM111A
63901,100768019,FAM111A
63904,100755361,DUSP21
63905,100756897,MANBAL
63906,100769311,GPATCH3
63908,100763425,NAPB
63910,100758178,SLC17A9
63915,100766796,BLOC1S5
63916,100769563,ELMO2
63917,100758359,GALNT11
63922,100761649,CHTF18
63923,100753104,TNN
63924,100750457,CIDEC
63925,100770994,ZNF335
63926,100750817,ANKEF1
63928,100759970,CHP2
63929,100763709,XPNPEP3
63931,100752801,MRPS14
63932,100768804,CXorf56
63933,100769649,MCUR1
63934,100764114,ZNF667
63935,100771480,PCIF1
63939,100771062,FAM217B
63940,100766237,GPSM3
63941,100773993,NECAB3
63943,103160419,FKBPL
63946,100759114,DMRTC2
63947,100769265,DMRTC1
63947,100767922,DMRTC1
63948,100772202,DMRTB1
63950,103162631,DMRTA2
63951,100763017,DMRTA1
63967,100768047,CLSPN
63971,100762096,KIF13A
63973,103163241,NEUROG2
63974,100771686,NEUROD6
63976,100761112,PRDM16
63976,103164535,PRDM16
63976,100762301,PRDM16
63977,100763200,PRDM15
63978,100762664,PRDM14
63979,100758940,FIGNL1
63982,100760607,ANO3
64005,100766313,MYO1G
64061,100751807,TSPYL2
64062,100759429,RBM26
64063,100775082,PRSS22
64064,103163183,OXCT2
64064,100771204,OXCT2
64064,100772647,OXCT2
64065,100750923,PERP
64066,100755427,MMP27
64067,100759473,NPAS3
64072,100760032,CDH23
64077,100771604,LHPP
64078,100758335,SLC28A3
64080,100762399,RBKS
64081,100762717,PBLD
64081,100762425,PBLD
64083,100750982,GOLPH3
64084,100763054,CLSTN2
64087,100756739,MCCC2
64089,100759459,SNX16
64090,100755837,GAL3ST2
64091,100760618,POPDC2
64092,100766287,SAMSN1
64093,100763939,SMOC1
64094,100774477,SMOC2
64096,103161329,GFRA4
64097,100754107,EPB41L4A
64098,100753282,PARVG
64101,103159912,LRRC4
64102,100774855,TNMD
64105,100760714,CENPK
64106,100768907,NPFFR1
