Human gene name	Gene name
TESPA1	Tespa1
C19orf25	2310011J03Rik
CELF1	Celf1
	Gm48210
GPR12	Gpr12
	Cd209g
APC2	Apc2
	Mrps36-ps2
TIMM10B	Gm45799
AC084337.2	Gm45799
NCAPH	Ncaph
SLC34A2	Slc34a2
	AL591952.1
BIRC2	Birc2
LARP1	Larp1
	Gm6880
	AC146911.1
	Gm16401
CENPS	Cenps
	Gm16007
	Gm42716
	AC113125.2
	AC113125.1
CXCL3	Cxcl2
CXCL2	Cxcl2
CXCL1	Cxcl2
TMEM268	Tmem268
WRAP53	Wrap53
PROM1	Prom1
UBQLNL	Ubqlnl
	Gm47336
	Aox4
PTPRCAP	Ptprcap
UPF3A	Upf3a
	Gm42530
MTHFD2L	Mthfd2l
	Gm43766
NNT	Nnt
TOX4	Tox4
RPS6KB2	Rps6kb2
PBK	Pbk
	4933416M07Rik
	Gm42815
TIMM10B	Timm10b
AC084337.2	Timm10b
	Gm15497
	Gm11537
SNX11	Snx11
	Gm2788
RPLP2	Rplp2
	Gm17182
	Gm5822
PLPP6	Plpp6
GPRC5D	Gprc5d
SPATA6L	4430402I18Rik
	Gm37613
	Gm28843
G6PC2	G6pc2
PARD6A	Pard6a
	4933406J10Rik
	Gm44916
	Gm44917
	Gm45807
	Gm37592
	Gm37371
	Gm4845
ZNF639	Zfp639
	Olfr123
	Gm37599
	Gm37142
RSPO2	Rspo2
	Gm20826
CRISPLD2	Crispld2
ECD	Ecd
FAXDC2	Gm12248
	Vmn2r-ps149
	Nsa2-ps2
	Gm14997
ATG14	Atg14
	Gm8895
	Gm11483
	Gm12247
REM2	Rem2
	Gm6881
	Gm44570
	Gm28576
	Msx3
	Gm15361
	Gm2244
MRPL32	Mrpl32
METTL3	Mettl3
	8030453O22Rik
EEF1AKMT1	Eef1akmt1
DENND2A	Dennd2a
CLSTN2	Clstn2
	AC158974.1
NDFIP2	Ndfip2
PTCD2	Ptcd2
CNOT8	Cnot8
	AC158974.3
	AC158974.2
	AC139637.2
	Gm15362
	AC139637.1
	Gm15364
	Gm28837
	Gm4989
	AC142474.1
	Gm28838
SERPINB7	Serpinb7
EPGN	Epgn
ZNF717	A430033K04Rik
	A930033H14Rik
	1700019F05Rik
	Gm15782
	C78283
RHOBTB1	Rhobtb1
	Gm15784
	Gm15786
	Gm34333
GDF9	Gdf9
C1orf159	9430015G10Rik
	4930573C15Rik
	AC123665.4
	AC123665.6
USP12	Usp12
	Gm43814
ARFIP2	Arfip2
	Gm37604
	A230005M16Rik
	Gm15783
	Gm38232
TBC1D15	Tbc1d15
	1700039M10Rik
	Bmyc
	Gm11517
CBX1	Cbx1
	Gm6333
ATP23	Atp23
	AC142474.2
	Gm43415
	Usp46os1
	AC153010.1
	Olfr124
	AC124455.1
	Usp46os2
	Gm19610
	Gm28839
	Gm18781
EREG	Ereg
	Gm43417
	Gm7203
USP46	Usp46
PYGO1	Pygo1
ESCO2	Esco2
CCRL2	Ccrl2
	Gm16177
	Gm4913
	Gm16259
	Gm16420
	AC138716.2
	Gm12746
	Gm5863
	4930449E01Rik
GCM2	Gcm2
	Gm20866
	Gm29434
	Gm46998
	Gm28371
	Gm20868
	Gm46997
	Gm28595
	Gm46994
RIBC1	Ribc1
	Gm46995
	Gm6988
	Zeb2os
	Gm37032
	Gm9063
AK4	Ak4
	Gm21865
FBXO8	Fbxo8
	Gm37661
	Gm13614
	Gm13613
	4921534H16Rik
TBRG4	Tbrg4
FAM20C	Fam20c
ABCB11	Abcb11
	Gm2237
NMT2	Nmt2
	Gm47195
	1700041I07Rik
	Gm14928
ZEB2	Zeb2
	Gm20758
ITPRIPL1	Itpripl1
CALY	Caly
TFPI	Tfpi
	Gm7867
SIPA1L2	Sipa1l2
	Gm28535
	Gm13854
	Gm43168
	Gm43164
PPP1R7	Ppp1r7
ENKD1	Enkd1
EXOC4	Exoc4
	Gm10095
IRF2BPL	Irf2bpl
NNT	Nnt
NUDT19	Nudt19
	1810024B03Rik
	Gm18183
	Gm10612
DAP	Dap
C16orf86	4933405L10Rik
	Vmn2r99
	Gm12212
	Gm2767
	Rpl21
SHROOM1	Shroom1
NPM3	Npm3
	B230322F03Rik
SERPINB9	Serpinb9d
	6030442K20Rik
DSTYK	Dstyk
	Gm16279
	Gm29803
	Gm12322
	Rpl23a-ps2
	Olfm5
	Gm4917
NUP88	Nup88
	Gm28844
MRPS18B	Mrps18b
SLC1A1	Slc1a1
IARS	Iars
	Gm34391
	Gm28724
	Gm28724
FAM234B	Fam234b
	Gm15491
TNFAIP8L1	Tnfaip8l1
	Gm11385
	Gm45778
	Gm47788
RGS9BP	Rgs9bp
A4GALT	A4galt
BCAP31	Bcap31
CLDN17	Cldn17
	Gm12971
CLEC12A	Clec12a
PUM1	Pum1
SERPINB9	Serpinb9e
	Gm15572
	Gm15573
JAZF1	Jazf1
	AC154532.1
MSMB	Msmb
	Gm48288
NFE2L1	Nfe2l1
PASK	Pask
	Gm5843
AC007375.2	Cipc
CIPC	Cipc
	Gm6503
	Gm33501
CSF2RB	Csf2rb
GEMIN5	Gemin5
SERPINB2	Serpinb2
GLS	Gls
NUBP1	Nubp1
PRR36	Prr36
	Gm48695
	Gm9658
NIN	Nin
	AC122018.1
BICD1	Bicd1
ATRX	Atrx
	Gm47972
	Gm44278
	Zfp335os
	Gm29123
PCIF1	Pcif1
POC1A	Poc1a
EGR4	Egr4
SERPINB10	Serpinb10
	4932443L11Rik
	Gm32585
GNG13	Gng13
EVI5L	Evi5l
CRLF3	Crlf3
GSG1	Gsg1
SASH3	Sash3
RPL34	Rpl34
TP53	Trp53
	Gm21841
CLDN8	Cldn8
MLX	Mlx
	2310079G19Rik
	Gm28791
AMY1A	Amy1
AMY2A	Amy1
AMY2B	Amy1
AMY1B	Amy1
AMY1C	Amy1
CHTF18	Chtf18
	Gm15179
DNHD1	Dnhd1
	Gm5106
ABCB1	Abcb1b
DES	Des
C6orf136	2310061I04Rik
TVP23A	Tvp23a
	Gm48401
	Gm48407
	Gm7257
	Gm29215
	Gm28575
	Gm29433
	Gm9513
	Gm7973
	Gm28574
	B430119L08Rik
SERPINA1	Serpina1c
	Gm27160
	Gm27218
	Gm5615
PPP2R5C	Ppp2r5c
	Gm14994
	Gm48431
	Gm28573
	Gm28572
ABHD16A	Abhd16a
CPNE2	Cpne2
SPART	Spg20
	Vmn2r-ps121
	Gm34973
	1700110I01Rik
	Gm12354
ZNHIT2	Znhit2
	Gm2517
AC187653.1	Gm5294
	Gm48773
SLC7A13	Slc7a13
	Gm7580
KRTAP27-1	Krtap27-1
	2310061N02Rik
COPZ2	Copz2
ZNF335	Zfp335
SLCO3A1	Slco3a1
	Gm42698
	Gm43114
MYDGF	Mydgf
	Gm48634
SMCO4	Smco4
	Gm13234
	Ear-ps2
TMEM210	Tmem210
	Gm12852
RNFT2	Rnft2
	Gm5865
DOCK7	Dock7
	7330423F06Rik
	Gm36017
CLEC12B	Clec12b
ACADM	Acadm
	Gm13231
	Ang-ps1
	AC167013.3
	Gm16545
	Gm13249
	Olfr1326-ps1
AIG1	Aig1
GSDMD	Gsdmd
	Gm11213
	Gm19434
OR13H1	Olfr1325
	Gm11524
	Gm11523
RNPC3	Rnpc3
TEX48	Tex48
HEBP1	Hebp1
SCARB1	Scarb1
	Gm35025
	Gm13055
	Gm37714
	6330403L08Rik
PDGFA	Pdgfa
UFC1	Ufc1
SETSIP	Set
OR14J1	Olfr125
AC010132.3	Psma2
OBP2B	Obp2b
OBP2A	Obp2b
SIAH1	Siah1a
RPP38	Rpp38
CYR61	Cyr61
DPP9	Dpp9
N4BP1	N4bp1
	Rpsa-ps12
	Gm9577
	Rp31-ps19
TMEM41B	Tmem41b
EIF3E	Eif3e
	Olfr126
	Lcn3
	Gm47880
	Gm38944
	Gm28571
ZNF582	Gm3854
	Gm15986
	Gm28570
	Gm14999
	Gm17198
	Gm14930
	Gm14927
PCDH11Y	Pcdh11x
PCDH11X	Pcdh11x
ATP6V0D2	Atp6v0d2
	Gm12246
	Gm18737
	2900064F13Rik
	AL591952.2
	1700008H02Rik
TBCA	Tbca
CCDC25	Ccdc25
	Gm42867
ADD1	Add1
MRPS27	Mrps27
	Gm11773
CELSR3	Celsr3
CCDC57	Ccdc57
	Gm15785
SPCS1	Spcs1
C7orf25	AW209491
PPY	Ppy
NRDC	Nrd1
	Vmn2r100
	Gm28374
TMEM262	Tmem262
LATS2	Lats2
ZNF76	Zfp523
	1700031L13Rik
VPS51	Tm7sf2
TICAM1	Ticam1
DNALI1	Dnali1
	Rpl7-ps7
	Gm43217
PRAP1	Prap1
TRPV1	Trpv1
	6430562O15Rik
	AL589670.2
FAM19A5	Fam19a5
SPDL1	Spdl1
ABLIM1	Ablim1
	Gm14931
H2AFB1	H2afb3
H2AFB2	H2afb3
H2AFB3	H2afb3
	Gm43914
CTDSP2	Ctdsp2
CLEC1B	Clec1b
	Gm26839
FUOM	Fuom
	Gm47177
	4930556H04Rik
GNL3	Gnl3
	2010110E17Rik
	AC138716.1
	Fth-ps3
GNL2	Gnl2
	Gm27167
SLC16A14	Slc16a14
SLC16A3	Slc16a3
SCAF11	Scaf11
	Gm43807
	AC139294.1
RBM45	Rbm45
PDS5B	Pds5b
AREG	Mcub
	Gm48583
	Gm27168
TANGO6	Tango6
	1700064M15Rik
RNF223	Rnf223
	Rps13-ps1
SYCP2L	Sycp2l
	AC124691.1
ACBD7	Acbd7
	AC157944.1
	Gm19619
CLEC9A	Clec9a
	Gm9856
TGM4	Tgm4
XPO4	Xpo4
	Gm17689
PNPLA2	Pnpla2
CDK5RAP3	Cdk5rap3
	Oasl2
	Gm29520
	1700027I24Rik
	Gm48121
PSMC3IP	Psmc3ip
	Gm14573
CA1	Car1
	Gm42633
HDAC11	Hdac11
	Gm12931
	CT025617.1
	Gm48443
	A630095E13Rik
ATAD5	Atad5
	Vmn2r101
	Gm47196
	Gm18602
	Gm15433
	Gm28192
	Gm5118
CSNK1D	Csnk1d
	Gm19951
	Gm2956
	Gm28668
	Gm6145
	Gm20869
MTRR	Mtrr
	Gm8143
GFOD2	Gfod2
	Gm7582
	Gm2619
	Gm12472
	Gm7609
	Gm14853
	AC112142.1
	Gm38199
	Gm46996
	Gm38360
	Gm6851
	A730013G03Rik
	AI480526
	Gm5789
NPR2	Npr2
	4933404I11Rik
	Gm16026
OTP	Otp
	Gm28481
	1700065J18Rik
	Gm28485
	Gm18617
	Gm13822
OASL	Oasl1
	Gm28482
	Gm16399
	Gm4872
CDC42EP5	1700027J19Rik
EIF1AX	Gm16368
	Gm43509
	Gm43505
WASF2	Wasf2
	Gm43503
	Gm42981
	E030026E10Rik
LRRC26	Lrrc26
TMEM42	Tmem42
	Gm43508
MOGAT1	Mogat1
LDB2	Ldb2
	Gm29472
	Gm38102
	Ighv8-1
RASL11A	Rasl11a
	Gm29473
	4932422M17Rik
	Gm18342
	Gm13777
BIRC3	Birc3
FAM69A	Fam69a
	Gm7281
	Gm37710
	Gm29284
	A530040E14Rik
DNAAF4	Dyx1c1
	Gm13778
MYO5C	Myo5c
GRIN1	Grin1
SCARA3	Scara3
	AC133650.1
LY6G5C	Ly6g5c
RAPSN	Rapsn
	Gm5459
SMIM4	Smim4
ZDHHC3	Zdhhc3
SNRNP200	Snrnp200
VPS51	Vps51
	Gm44002
	AC116656.1
	Gm13056
	Gm10373
AL662899.2	Ly6g5b
LY6G5B	Ly6g5b
	Gm20430
LATS2	Lats2
	Gm37525
	AC154727.1
OLAH	Olah
GLT8D1	Glt8d1
TECRL	Tecrl
PEX16	Pex16
	Dancr
	Gm2389
	Gm16028
	BC035947
	Gm6264
OSBPL6	Osbpl6
	Dancr
	Gm28807
	Rpl5
TRIM54	Trim54
CTXND2	4930558C23Rik
	Gm43416
	Gm16025
SOWAHA	Sowaha
ZFPL1	Zfpl1
	Rpl19-ps1
LRP11	Lrp11
SP140	A530032D15Rik
EDC3	Edc3
	Gm37169
	Gm13412
	Rpl9-ps3
FAM102A	Fam102a
EMC2	Emc2
	Gm17223
SETD1B	Setd1b
	Gm42997
	Gm43522
	Gm43524
	Gm10413
SP140	C130026I21Rik
	Ighv1-1
	Gm15626
	Gm29470
	Gm19222
	Vmn2r102
	Gm21333
	2310009A05Rik
	Ighv13-2
ARFGAP3	Arfgap3
	Gm29382
	Ighv12-3
	Gm28224
	Gm38192
	Gm33054
CCPG1	Ccpg1
	Gm11109
DUSP7	Dusp7
	Gm8324
ADCYAP1R1	Adcyap1r1
	Gm10409
C12orf49	2410131K14Rik
	Gm10408
WDR41	Wdr41
	AC158769.2
CLK3	Clk3
	Gm10076
	Gm8323
	Gm26817
	Gm3005
	AC158769.1
	AC132112.1
SPRY2	Spry2
	Vmn2r-ps122
LARGE2	Large2
	Gm16254
	Gm5319
	AC126691.2
C5orf42	2410089E03Rik
CA3	Car3
	Gm4775
	5330431K02Rik
	Trim52
MAP1B	Map1b
	Gm13710
	A330058E17Rik
RASL11B	Rasl11b
	Gm28563
ATP1B2	Atp1b2
	Gm15469
	Gm15754
TRPV3	Trpv3
	Epha2
	8030487O14Rik
	Gm43507
	Gm44043
	Gm21814
	D030028A08Rik
NDUFV2	Ndufv2
	Gm3364
PIP5KL1	Pip5kl1
	Gm43504
	Gm43506
DTNA	Dtna
	Gm19605
EPC1	Epc1
	Gm15867
MRPL22	Mrpl22
SERTAD4	Sertad4
	Gm43409
HPD	Hpd
	Gm16038
PNPO	Pnpo
	Gm10637
ALDH18A1	Aldh18a1
OSBPL9	Osbpl9
	Atcayos
	Gm4866
	Gm12250
	Rpl27-ps1
	AC126691.1
IRGM	Igtp
	Gm27246
	AC154270.1
	AC154270.2
	Gm2367
DHRS9	Dhrs9
ATCAY	Atcay
C12orf43	2210016L21Rik
WDYHV1	Wdyhv1
	2310068J16Rik
LARP4	Larp4
RAPGEF1	Rapgef1
MMP9	Mmp9
MAGI2	Magi2
	Gm13459
	Gm44757
SYT3	Syt3
IRGM	Irgm2
CACNA1B	Cacna1b
PRR15L	Prr15l
DPM2	Dpm2
GTF3A	Gtf3a
CLU	Clu
	1700128A07Rik
	CT025602.1
	CT025602.2
	Gm48350
	Gm48349
SP2	Sp2
SLC38A1	Slc38a1
	Hnf1aos2
	Hnf1aos1
SEL1L3	Sel1l3
	2010110G14Rik
	Gm36520
	5830437K03Rik
	Gm43167
	1810017P11Rik
	Gm5855
	Gm42599
HNF1A	Hnf1a
	Gm43351
	Gm15982
	Gm7328
	Gm28305
	Gm15981
SCFD2	Scfd2
	Gm43350
	Gm47000
AC069503.2	Psmd9
PSMD9	Psmd9
	Gm43349
ACAD11	Acad11
	Gm12577
LPAR1	Lpar1
	Gm5982
	Vmn2r103
GNAT1	Gnat1
	Gm7726
	Vmn2r-ps123
	Gm30459
NMRK2	Nmrk2
	0610006L08Rik
	Gm44903
	Gm5442
	Vmn2r-ps124
	Gm5070
C15orf65	Ccpg1os
	Gm9173
	4933402C06Rik
RBBP5	Rbbp5
	AC147230.2
	Gm4349
	AC147230.1
PIGB	Pigb
	Gm8587
	Gm48459
	Gm48487
BTC	Btc
	Gm21801
	A230077H06Rik
	Gm28850
	Gm21914
	Gm28617
	Gm12473
	Gm45124
	Gm44780
	Gm28618
	Gm45008
C19orf81	1700008O03Rik
VSTM2B	Vstm2b
ZDHHC9	Zdhhc9
MAMSTR	Mamstr
PRKRA	Prkra
	Zdhhc25
MTIF3	Mtif3
SLC39A14	Slc39a14
	Gm11525
SHANK1	Shank1
	Gm17366
DNAAF5	Dnaaf5
	Gm28307
	AC154484.1
	AC154484.2
	Gm33654
	AC120153.1
	Gm5955
	AC169038.1
	Gm8605
	AC133910.1
SLC39A13	Slc39a13
UBA5	Uba5
	Gm11774
SHBG	Shbg
	Gm11775
	Gm48684
CD7	Cd7
PJVK	Pjvk
	3830408C21Rik
ARNT	Arnt
	Gm31452
	Gm2726
	Gm2736
	Apoo-ps
	AI197445
	Gm34768
SLITRK1	Slitrk1
SECTM1	Sectm1b
	1700022A21Rik
	Gm32004
	Gm9850
	Rps19-ps8
	AC131100.2
	1700001L05Rik
	AC131100.1
DNAAF4	Gm44503
FKBP7	Fkbp7
	Gm20870
KLHL38	Klhl38
PYY	Pyy
LMAN2	Lman2
	Gm28483
	Gm28484
	Gm28480
	Gm20842
SERPINB8	Serpinb8
GOT1L1	Got1l1
PAOX	Paox
CIAO1	Ciao1
	Gm15943
FBXO32	Fbxo32
PLEKHA3	Plekha3
	Gm28619
PRMT5	Prmt5
CSF1	Csf1
	Gm13310
	Gm4556
	Gm32090
SECTM1	Sectm1a
	Gm48259
	Gm10357
NUB1	Nub1
ADARB2	Adarb2
	Gm46999
ACKR4	Ackr4
SLC9A2	Slc9a2
	Gm13827
	Gm11584
	C730045M19Rik
	Gm11585
SPPL3	Sppl3
NAGS	Nags
RANBP10	Ranbp10
	1700023C21Rik
NPHP3-ACAD11	Nphp3
NPHP3	Nphp3
ECHS1	Echs1
	Gm28529
ABHD12	Abhd12
	Gm44807
LNX2	Lnx2
MYBL1	Mybl1
	Gm15672
PRKAR1B	Prkar1b
	Gm11586
TMEM101	Tmem101
	Gm48262
	Gm48260
	Gm48261
	4930438A08Rik
	Rhox9
AIFM2	Aifm2
	Gm37623
EPHA5	Epha5
AC068631.2	Dnajb11
DNAJB11	Dnajb11
	Gm15267
SMC1A	Smc1a
PSMC3	Psmc3
	Rpl37rt
	Gm11792
	Gm11791
PTCD3	Ptcd3
RETREG3	Retreg3
ACADS	Acads
	4930473A02Rik
PRUNE2	Prune2
SLC12A5	Slc12a5
	6720475M21Rik
MRPS26	Mrps26
TEF	Tef
EIF3L	Eif3l
	Gm26648
	1700006H21Rik
	Gm4993
	A930036K24Rik
GRAMD2A	Gramd2
IL5RA	Il5ra
	Gm32460
	1700016J18Rik
ARMC2	Armc2
	Gm10516
UNC119B	Unc119b
	AL731707.1
MED13L	Med13l
PTPRA	Ptpra
	Gstp-ps
RCOR3	Rcor3
	Gm11697
	Gm12711
ABCA8	Abca8b
	Gm12705
ANGPTL3	Angptl3
	Zswim6
MLEC	Mlec
PKN3	Pkn3
	Gm29179
	Gm17597
ST6GALNAC4	St6galnac4
	Gm15801
NRROS	Nrros
TEFM	Tefm
C1QBP	C1qbp
SERPINB9	Serpinb9f
	Gm37200
H2AFY2	H2afy2
	Gm37750
	Gm15389
	1700040K01Rik
	E030013I19Rik
	Gm8976
	Gm37701
ABCB4	Abcb4
CREB5	Creb5
ITGA8	Itga8
	2310034C09Rik
ZNF106	Zfp106
	2310057N15Rik
CALCOCO1	Calcoco1
	Krtap14
KRTAP15-1	4930553J12Rik
SERPINB9	Gm11397
TMEM127	Tmem127
ABCD1	Abcd1
ZNF532	Zfp532
	Krtap16-3
RPAIN	Rpain
	1110025L11Rik
SEPT8	Sept8
	Gm48294
	Gm16096
	Krtap6-3
	Gm6358
CLMP	Clmp
ANKRD27	Ankrd27
POLR1D	Polr1d
	Rhox11-ps1
	Rhox11-ps2
	Gm5394
	Btg1-ps1
	Gm5648
	Gm14932
	Gm15926
	Gm27169
LILRB3	Lilra5
LILRB5	Lilra5
LILRA4	Lilra5
LILRA6	Lilra5
LILRA5	Lilra5
	Gm14943
	Btg1-ps2
	Gm27207
	Gm27208
	Gm47208
	Gm19238
	Gm47206
	Gm48293
	Gm47207
EFCAB11	Efcab11
	Gm16095
	Gm19863
	Gm15923
	4930470B04Rik
	Gm15931
	Gm12578
KIAA1211L	2010300C02Rik
	Gm44881
	Gm12579
	Gm12580
	Vmn2r-ps125
CA2	Car2
OR2K2	Olfr267
	Gm21009
	Gm43680
	Gm3544
	Gm29254
	Gm715
	Gm4909
METAP2	Metap2
ATP11C	Atp11c
HAND2	Hand2
MEIG1	Meig1
	Rps10-ps4
	Gm10766
	Gm17936
GSX1	Gsx1
	Gm17994
	Gm28960
	AV026068
NMNAT2	Nmnat2
TUBG1	Tubg1
	4930556I23Rik
NCR1	Ncr1
	Gm37826
	Gm37498
	Gm37854
SLC7A11	Slc7a11
PARM1	Parm1
ZDHHC12	Zdhhc12
	Gm37643
CCDC169	Ccdc169
	Trmt112-ps1
	Gm7832
	Gm28271
	1700063O14Rik
	Gm19649
	Gm43596
	Gm5558
	Gm43688
	AC099629.1
	4930402H05Rik
MKX	Mkx
	Thap6
SP6	Sp6
PDX1	Pdx1
TSFM	Tsfm
	Gm14945
	Gm44080
	Gm48510
	Gm11532
	4930535O05Rik
	Hmgn2-ps1
TSNAXIP1	Tsnaxip1
	Gm4992
SCRN2	Scrn2
	Plut
RCHY1	Rchy1
ZNF692	Zfp692
	Gm2694
	Gm15857
WDR66	Wdr66
COL11A2	Col11a2
	Gm45013
	Gm7132
	A930001A20Rik
CABP1	Cabp1
STARD7	Stard7
	Gm40323
	Gm47898
GP6	Gp6
NUPR1	Nupr1
UBC	Ubc
	Gm43275
DEUP1	Deup1
	Gm43052
	Gm43785
	Gm43051
	Gm43788
	Gm43274
ASPA	Aspa
CD164L2	Cd164l2
LRRC46	Lrrc46
GINS1	Gins1
ADAP2	Adap2
AVIL	Avil
	Gm19872
	1700047K16Rik
ZNF672	Zfp672
CENPT	Cenpt
	1700120C18Rik
	Gm27016
	Gm37692
	Gm9923
DDX11	Ddx11
	Gm2345
CBLN1	Cbln1
AP002373.1	Rbm7
RBM7	Rbm7
FAM229B	Fam229b
	Gm11533
	Rpl35a-ps6
OSBPL7	Osbpl7
ITGB7	Itgb7
	Gm33819
SIRPG	Gm9733
SIRPA	Gm9733
AL049634.2	Gm9733
SIRPB1	Gm9733
	Gm16421
GPR3	Gpr3
	Gm43039
	Gm14143
	1700034P13Rik
POLRMT	Polrmt
	1700084M14Rik
	Gulo
BRD1	Brd1
	4930540M03Rik
ZNF471	Zfp78
	Vmn1r197
KCNIP2	Kcnip2
	Gm42541
	Gm44141
	Gm3076
	Abca8a
	Gm42540
	Gm20793
SLC44A5	Slc44a5
	Rpl31-ps7
	Mageb17-ps
	Gm28993
ZWINT	Zwint
VCPIP1	Vcpip1
CAPN6	Capn6
	Adap2os
HRG	Hrg
	Gm8163
TRAF5	Traf5
	Gm14661
DHX37	Dhx37
SPATA22	Spata22
SH3BP5L	Sh3bp5l
SPATA22	Spata22
	D830032E09Rik
	Hspa9-ps1
	Gm14651
MRPL10	Mrpl10
CXorf66	Gm7073
	Atp6v0c-ps1
	4930480G23Rik
	Gm26879
	Gm18448
	Gm28282
	Gm5702
	Gm37055
	Gm21880
TTPA	Ttpa
	Gm38212
ADRB3	Adrb3
NCF4	Ncf4
	Gm15860
	Gm12430
	Gm11793
	4921501I09Rik
TEX19	Tex19.2
ALG2	Alg2
NCOA1	Ncoa1
BCL7A	Bcl7a
	Gm11574
PACSIN2	Pacsin2
SNAP23	Snap23
SEC61B	Sec61b
LSM12	Lsm12
TEX19	Tex19.1
OR1E1	Olfr20
OR1E2	Olfr20
	Gm45470
	Gm27033
ACRV1	Acrv1
B4GALT2	B4galt2
CDX2	Cdx2
	Gm16243
	Gm48420
	Gm43782
AC022414.1	Pde8b
PDE8B	Pde8b
	Gm43342
	4930413E15Rik
UTS2R	Uts2r
PDIA4	Pdia4
	Gm43784
	1700081H04Rik
	Gm11790
FAM149A	Fam149a
	Gm7538
	Gm48489
	Gm18520
MAGEB5	Gm14781
	Gm31314
	Gm32172
	1700063H04Rik
	Gm37915
	Gm36447
URAD	Urad
MFSD9	Mfsd9
	Gm32105
	Gm43298
	Olfr127
LACTB2	Lactb2
	Vmn1r198
KL	Kl
HEXDC	Hexdc
OR1E1	Olfr376
OR1E2	Olfr376
	5830487J09Rik
	Lcn11
TUBG2	Tubg2
	Gm28994
	Gm12122
	Gm42672
SPIN2B	Gm20795
SPIN2A	Gm20795
	Gm12123
SLIT3	Slit3
	Gm28226
	Gm13393
	Gm13396
PFKL	Pfkl
	Gm28596
	BC064078
ASCL4	Ascl4
	6530401F13Rik
	Gm3695
MIEF2	Mief2
	Adam4
RGS14	Rgs14
	Gm26600
G6PC3	G6pc3
	Gm45114
PGD	Pgd
BCAM	Bcam
	Gm48175
	Gm28370
RTCB	Rtcb
	Gm16063
SETX	Setx
GCNT1	Gcnt1
	Gm38319
	Gm17191
	Gm16064
	Gm8330
	Gm4787
	Gm7642
OLFML3	Olfml3
	Hspe1-ps2
SYNJ2BP	Synj2bp
	Gm43399
ZFP28	Zfp28
	Gm10277
	Tbx3os1
MYO18A	Myo18a
RNF135	Rnf135
	Rhox10
	Gm14993
	Gm14998
CEP85	Cep85
	Gm29049
	Gm10575
TBX3	Tbx3
RRAS	Rras
	Gm29778
DUSP2	Dusp2
CD151	Cd151
	Gm5417
	AC124532.1
	Gm10829
	AC124532.2
IGHV3-15	Ighv6-3
IGHV3OR15-7	Ighv6-3
IGHV3-73	Ighv6-3
AC136616.2	Ighv6-3
IGHV3-72	Ighv6-3
IGHV3-49	Ighv6-3
	9030204H09Rik
AL157935.2	St6galnac6
	Gm8675
	Gm43752
	Gm28225
	Gm43760
HOXC13	Hoxc13
TTLL11	Ttll11
SYMPK	Sympk
	Ighv6-4
	Gm21344
	A430072C10Rik
	Gm17107
HOXC12	Hoxc12
COX16	Cox16
HAS3	Has3
	1700028E10Rik
AGRN	Agrn
	Rpl35a-ps7
	Gm20832
	Gm28597
LEF1	Lef1
	Gm26597
FLT3	Flt3
BRI3BP	Bri3bp
ZNF786	Zfp786
SPIN2B	Gm20825
SPIN2A	Gm20825
STARD13	Stard13
	Gm14992
	Gm29047
	Gm29048
SERPINA1	Serpina1e
	Gm28428
	Gm19254
	Gm17114
	Olfr128
FUT2	Fut2
CCDC24	Ccdc24
CHTF8	Chtf8
	Gm5119
	4930444K16Rik
GGH	Ggh
	Gm8430
RIMKLB	Rimklb
	Gm14996
	Gm5832
	Hotair
	Gm14990
	Gm15375
	Gm29045
	Gm20827
	Gm14995
	Gm43756
	Gm48513
EIF4EBP1	Eif4ebp1
	Gm8607
	Gm29046
HOXC11	Hoxc11
	Gm18630
ZNF398	Zfp398
	5730419F03Rik
	Gm29611
PRAMEF20	Gm10436
PRAMEF4	Gm10436
PRAMEF25	Gm10436
PRAMEF6	Gm10436
PRAMEF14	Gm10436
PRAMEF18	Gm10436
PRAMEF7	Gm10436
PRAMEF10	Gm10436
PRAMEF17	Gm10436
PRAMEF11	Gm10436
PRAMEF1	Gm10436
PRAMEF19	Gm10436
PRAMEF27	Gm10436
PRAMEF15	Gm10436
PRAMEF2	Gm10436
PRAMEF12	Gm10436
PRAMEF13	Gm10436
PRAMEF33	Gm10436
PRAMEF8	Gm10436
PRAMEF5	Gm10436
PRAMEF9	Gm10436
PRAMEF26	Gm10436
OGFOD3	Ogfod3
HOXC9	Hoxc9
BEX4	Bex6
	Gm42568
UGT1A10	Ugt1a9
UGT1A7	Ugt1a9
UGT1A8	Ugt1a9
RARRES1	Rarres1
	Rps8-ps1
HOXC10	Hoxc10
	Gm6905
FBXO45	Fbxo45
	Clec2f
RDH14	Rdh14
IGHV3-15	Ighv6-5
IGHV3OR15-7	Ighv6-5
IGHV3-73	Ighv6-5
AC136616.2	Ighv6-5
IGHV3-72	Ighv6-5
IGHV3-49	Ighv6-5
	Gm20849
ACSL3	Acsl3
	Gm12858
IGHV3-15	Ighv6-6
IGHV3OR15-7	Ighv6-6
IGHV3-73	Ighv6-6
AC136616.2	Ighv6-6
IGHV3-72	Ighv6-6
IGHV3-49	Ighv6-6
	Gm28829
	Gm13538
HOXC6	Hoxc6
	Gm38343
GLT6D1	Glt6d1
	Gm35299
HIVEP2	Hivep2
UTP14C	Utp14a
UTP14A	Utp14a
PIK3CB	Pik3cb
	Gm12434
CRACR2B	Cracr2b
	Gm45847
AGL	Agl
	F830208F22Rik
	Gm45846
TNRC6A	Tnrc6a
	Gm44041
NANP	Nanp
