GeneID	GeneSymbol	Chrom	TrAccess	PrAccess	TrID
100762160	Znf644	NW_003614616.1	XR_001728013.1	-	rna28296
100762160	Znf644	NW_003614616.1	XM_007649586.2	XP_007647776.1	rna28298
100762160	Znf644	NW_003614616.1	XR_001728010.1	-	rna28294
100762160	Znf644	NW_003614616.1	XR_001728009.1	-	rna28295
100762161	LOC100762161	NW_003614649.1	XM_003509095.1	XP_003509143.1	rna28530
100762162	Dnajc9	NW_003614720.1	XM_003509505.2	XP_003509553.1	rna29323
100762163	LOC100762163	NW_003614758.1	XM_007650349.1	XP_007648539.1	rna29787
100762164	LOC100762164	NW_003614768.1	-	-	gene19447
100762165	LOC100762165	NW_003614807.1	-	-	gene19733
100762166	Cpt1a	NW_003614870.1	XM_003510378.2	XP_003510426.2	rna31039
100762166	Cpt1a	NW_003620645.1	XM_003515845.2	XP_003515893.1	rna40847
100762167	LOC100762167	NW_003614899.1	XM_007651161.2	XP_007649351.2	rna31374
100762168	LOC100762168	NW_003614979.1	-	-	gene20786
100762170	Vstm2a	NW_003615215.1	XM_003511705.2	XP_003511753.1	rna33588
100762170	Vstm2a	NW_003615215.1	XM_007652240.1	XP_007650430.1	rna33587
100762171	Gkap1	NW_003615327.1	XM_003512040.3	XP_003512088.1	rna34229
100762172	Kif7	NW_003615450.1	XM_007652894.2	XP_007651084.1	rna34929
100762173	LOC100762173	NW_003615488.1	XM_016980691.1	XP_016836180.1	rna35143
100762174	Chac1	NW_003615513.1	XM_003512603.2	XP_003512651.1	rna35267
100762175	Spcs1	NW_003613589.1	XM_003495281.3	XP_003495329.1	rna753
100762176	LOC100762176	NW_003615775.1	XM_007653500.2	XP_007651690.2	rna36301
100762177	Mid1ip1	NW_003613590.1	XM_007640182.2	XP_007638372.1	rna903
100762177	Mid1ip1	NW_003613590.1	XM_007640171.1	XP_007638361.1	rna906
100762177	Mid1ip1	NW_003613590.1	XM_016974221.1	XP_016829710.1	rna904
100762177	Mid1ip1	NW_003613590.1	XM_003495361.2	XP_003495409.1	rna905
100762178	Zdhhc19	NW_003613591.1	XM_016974488.1	XP_016829977.1	rna1009
100762179	LOC100762179	NW_003613594.1	-	-	gene762
100762180	LOC100762180	NW_003613595.1	XM_007642217.1	XP_007640407.1	rna1260
100762181	LOC100762181	NW_003615954.1	XM_007653767.2	XP_007651957.1	rna36817
100762182	LOC100762182	NW_003615995.1	XM_007653818.2	XP_007652008.2	rna36920
100762183	LOC100762183	NW_003616031.1	-	-	gene24649
100762184	G6pc2	NW_003613606.1	XM_003495933.1	XP_003495981.1	rna2003
100762184	G6pc2	NW_003613606.1	XM_007645331.1	XP_007643521.1	rna2004
100762185	LOC100762185	NW_003613625.1	-	-	gene2075
100762186	Aurkc	NW_003616415.1	XM_016963449.1	XP_016818938.1	rna38082
100762187	Urad	NW_003613630.1	XM_003496672.2	XP_003496720.2	rna3429
100762188	LOC100762188	NW_003613636.1	-	-	gene2440
100762189	LOC100762189	NW_003613638.1	XM_003496958.3	XP_003497006.2	rna4003
100762190	LOC100762190	NW_003616873.1	-	-	gene26257
100762191	LOC100762191	NW_003616932.1	-	-	gene26341
100762192	Creb3l1	NW_003613646.1	XM_016965188.1	XP_016820677.1	rna4662
100762192	Creb3l1	NW_003613646.1	XM_007609956.1	XP_007608146.1	rna4661
100762193	LOC100762193	NW_003613601.1	XM_007644244.1	XP_007642434.1	rna1682
100762193	LOC100762193	NW_003617063.1	XM_003514881.2	XP_003514929.1	rna39262
100762194	Hectd3	NW_003613647.1	XM_003497404.3	XP_003497452.1	rna4875
100762195	Spats2	NW_003617203.1	XM_003514991.2	XP_003515039.2	rna39443
100762196	Tmem108	NW_003613657.1	XM_007614927.2	XP_007613117.1	rna5323
100762197	LOC100762197	NW_003617367.1	XM_007655118.2	XP_007653308.1	rna39664
100762198	Crat	NW_003617466.1	XM_003515173.3	XP_003515221.1	rna39777
100762198	Crat	NW_003617466.1	XM_016963848.1	XP_016819337.1	rna39776
100762200	LOC100762200	NW_003613674.1	XM_003497992.3	XP_003498040.1	rna6103
100762201	LOC100762201	NW_003618047.1	XM_003515440.1	XP_003515488.1	rna40196
100762203	Mpp5	NW_003613686.1	XM_007625447.2	XP_007623637.1	rna6743
100762203	Mpp5	NW_003613686.1	XM_007625464.2	XP_007623654.1	rna6744
100762203	Mpp5	NW_003613686.1	XM_003498272.3	XP_003498320.1	rna6745
100762203	Mpp5	NW_003613686.1	XM_007625457.2	XP_007623647.1	rna6742
100762204	Naa25	NW_003613692.1	XM_003498420.3	XP_003498468.1	rna7017
100762205	Traf3ip3	NW_003613696.1	XM_007629968.1	XP_007628158.1	rna7349
100762208	Tmem200a	NW_003623096.1	XM_003515951.3	XP_003515999.1	rna41037
100762209	Rassf2	NW_003613715.1	XM_003499011.2	XP_003499059.1	rna8278
100762210	Dffa	NW_003639567.1	XM_003516124.3	XP_003516172.2	rna41400
100762211	Trhde	NW_003613724.1	XM_003499230.2	XP_003499278.1	rna8703
100762212	Gphb5	NW_003613728.1	XM_003499303.2	XP_003499351.1	rna8877
100762212	Gphb5	NW_003613728.1	XM_016974106.1	XP_016829595.1	rna8878
100762213	Tmem177	NW_003613737.1	XM_003499448.1	XP_003499496.1	rna9168
100762214	Gpr101	NW_003613755.1	XM_003499812.1	XP_003499860.1	rna9934
100762215	LOC100762215	NW_003613776.1	-	-	gene6734
100762216	Dag1	NW_003613788.1	XM_007641129.2	XP_007639319.1	rna11052
100762216	Dag1	NW_003613788.1	XM_003500350.3	XP_003500398.1	rna11051
100762217	LOC100762217	NW_003613817.1	XM_016974867.1	XP_016830356.1	rna12051
100762218	Mapkapk2	NW_003613838.1	XM_007641910.2	XP_007640100.2	rna12666
100762219	Epn3	NW_003613846.1	XM_007642042.1	XP_007640232.1	rna12956
100762220	Pmepa1	NW_003613850.1	XM_007642095.2	XP_007640285.1	rna13057
100762221	Cacna1h	NW_003613852.1	XM_007642216.1	XP_007640406.1	rna13186
100762222	Gtf2f1	NW_003613861.1	XM_007642434.2	XP_007640624.1	rna13729
100762222	Gtf2f1	NW_003613861.1	XM_003501768.3	XP_003501816.1	rna13730
100762223	LOC100762223	NW_003613863.1	-	-	gene8787
100762224	Best2	NW_003613865.1	XM_003501915.3	XP_003501963.1	rna13914
100762227	Nfatc2	NW_003613899.1	XM_016975629.1	XP_016831118.1	rna15147
100762228	Rnf145	NW_003613914.1	XM_003502790.2	XP_003502838.1	rna15732
100762229	Rnf217	NW_003613949.1	XM_003503204.3	XP_003503252.3	rna16587
100762230	LOC100762230	NW_003614005.1	XM_007644395.1	XP_007642585.1	rna17817
100762231	LOC100762231	NW_003614056.1	XM_007644905.2	XP_007643095.2	rna18953
100762232	LOC100762232	NW_003614071.1	XM_007645038.2	XP_007643228.1	rna19183
100762232	LOC100762232	NW_003614071.1	XM_016976686.1	XP_016832175.1	rna19184
100762232	LOC100762232	NW_003614071.1	XM_016976687.1	XP_016832176.1	rna19185
100762233	Polm	NW_003614085.1	XM_007645261.2	XP_007643451.1	rna19634
100762233	Polm	NW_003614085.1	XM_003504749.3	XP_003504797.1	rna19633
100762233	Polm	NW_003614085.1	XM_007645260.2	XP_007643450.1	rna19632
100762234	LOC100762234	NW_003614101.1	XM_003504885.1	XP_003504933.1	rna19919
100762235	Hmgcs1	NW_003614106.1	XM_007645446.2	XP_007643636.1	rna20052
100762235	Hmgcs1	NW_003614106.1	XM_003504950.3	XP_003504998.1	rna20051
100762236	Pim2	NW_003614122.1	XM_003505096.3	XP_003505144.1	rna20362
100762237	Prdm4	NW_003614137.1	XM_003505294.3	XP_003505342.3	rna20799
100762237	Prdm4	NW_003614137.1	XM_016977065.1	XP_016832554.1	rna20800
100762238	LOC100762238	NW_003614149.1	XM_003505424.1	XP_003505472.1	rna21086
100762239	Tmem154	NW_003614183.1	XM_016977261.1	XP_016832750.1	rna21661
100762239	Tmem154	NW_003614183.1	XM_016977262.1	XP_016832751.1	rna21662
100762240	LOC100762240	NW_003614196.1	XM_007646407.1	XP_007644597.1	rna22017
100762241	Ankrd22	NW_003614200.1	XM_007646455.2	XP_007644645.1	rna22088
100762242	LOC100762242	NW_003614205.1	XM_003506029.1	XP_003506077.1	rna22171
100762243	Mak	NW_003614251.1	XM_003506517.1	XP_003506565.1	rna23197
100762243	Mak	NW_003614251.1	XM_003506516.1	XP_003506564.1	rna23198
100762243	Mak	NW_003614251.1	XM_003506518.1	XP_003506566.1	rna23199
100762243	Mak	NW_003614251.1	XM_003506519.1	XP_003506567.1	rna23200
100762244	Pon1	NW_003614269.1	XM_003506647.1	XP_003506695.1	rna23474
100762245	Garnl3	NW_003614338.1	XM_007647740.2	XP_007645930.1	rna24645
100762246	Rsph3	NW_003614407.1	XM_007648169.2	XP_007646359.1	rna25493
100762246	Rsph3	NW_003614407.1	XM_007648170.2	XP_007646360.1	rna25492
100762247	Fam92a1	NW_003614431.1	XM_007648393.2	XP_007646583.1	rna25922
100762248	LOC100762248	NW_003614469.1	XM_007648643.2	XP_007646833.1	rna26438
100762248	LOC100762248	NW_003614469.1	XM_007648644.2	XP_007646834.1	rna26437
100762248	LOC100762248	NW_003614469.1	XM_003508010.3	XP_003508058.1	rna26436
100762248	LOC100762248	NW_003614469.1	XM_016978452.1	XP_016833941.1	rna26439
100762248	LOC100762248	NW_003614469.1	XM_007648645.2	XP_007646835.1	rna26440
100762249	Lancl3	NW_003614493.1	XM_003508157.1	XP_003508205.1	rna26702
100762251	Mtx3	NW_003614580.1	XR_001727976.1	-	rna27884
100762251	Mtx3	NW_003614580.1	XR_001727974.1	-	rna27883
100762251	Mtx3	NW_003614580.1	XR_001727975.1	-	rna27885
100762251	Mtx3	NW_003614580.1	XM_016978869.1	XP_016834358.1	rna27882
100762251	Mtx3	NW_003614580.1	XM_007649386.1	XP_007647576.1	rna27881
100762252	LOC100762252	NW_003614700.1	XM_016979170.1	XP_016834659.1	rna29049
100762252	LOC100762252	NW_003614700.1	XM_016979166.1	XP_016834655.1	rna29051
100762252	LOC100762252	NW_003614700.1	XM_016979172.1	XP_016834661.1	rna29048
100762252	LOC100762252	NW_003614700.1	XM_016979171.1	XP_016834660.1	rna29053
100762252	LOC100762252	NW_003614700.1	XM_016979167.1	XP_016834656.1	rna29047
100762252	LOC100762252	NW_003614700.1	XM_016979169.1	XP_016834658.1	rna29052
100762252	LOC100762252	NW_003614700.1	XM_016979168.1	XP_016834657.1	rna29050
100762252	LOC100762252	NW_003614700.1	XM_016979163.1	XP_016834652.1	rna29046
100762252	LOC100762252	NW_003614700.1	XM_016979164.1	XP_016834653.1	rna29045
100762252	LOC100762252	NW_003614700.1	XM_016979165.1	XP_016834654.1	rna29054
100762253	B4gat1	NW_003614712.1	XM_003509428.3	XP_003509476.1	rna29185
100762254	LOC100762254	NW_003614730.1	-	-	gene19176
100762255	Rtl1	NW_003614787.1	XM_007650518.1	XP_007648708.1	rna30082
100762256	Ankrd13d	NW_003614797.1	XM_016979450.1	XP_016834939.1	rna30261
100762257	LOC100762257	NW_003614824.1	-	-	gene19823
100762258	LOC100762258	NW_003614836.1	XM_016979550.1	XP_016835039.1	rna30656
100762258	LOC100762258	NW_003614836.1	XM_007650791.2	XP_007648981.1	rna30655
100762258	LOC100762258	NW_003614836.1	XM_016979552.1	XP_016835041.1	rna30652
100762258	LOC100762258	NW_003614836.1	XM_016979551.1	XP_016835040.1	rna30653
100762258	LOC100762258	NW_003614836.1	XM_016979553.1	XP_016835042.1	rna30651
100762258	LOC100762258	NW_003614836.1	XM_016979554.1	XP_016835043.1	rna30654
100762259	Mlana	NW_003614848.1	XM_003510223.2	XP_003510271.1	rna30779
100762260	Ep300	NW_003614859.1	XM_003510303.2	XP_003510351.1	rna30936
100762262	Styx	NW_003614947.1	XM_003510727.2	XP_003510775.1	rna31743
100762263	LOC100762263	NW_003614967.1	XM_007651371.1	XP_007649561.1	rna31855
100762265	LOC100762265	NW_003615056.1	XM_003511209.1	XP_003511257.1	rna32647
100762266	LOC100762266	NW_003615098.1	-	-	gene21469
100762267	LOC100762267	NW_003615249.1	XM_003511854.2	XP_003511902.1	rna33875
100762268	Ccdc71	NW_003615379.1	XM_016980512.1	XP_016836001.1	rna34437
100762269	Ccdc134	NW_003615427.1	XR_001728578.1	-	rna34799
100762269	Ccdc134	NW_003615427.1	XM_003512339.3	XP_003512387.1	rna34798
100762269	Ccdc134	NW_003615427.1	XR_001728579.1	-	rna34797
100762270	LOC100762270	NW_003615560.1	XM_016980762.1	XP_016836251.1	rna35493
100762270	LOC100762270	NW_003615560.1	XM_016980761.1	XP_016836250.1	rna35492
100762270	LOC100762270	NW_003615560.1	XM_016980759.1	XP_016836248.1	rna35491
100762270	LOC100762270	NW_003615560.1	XM_016980760.1	XP_016836249.1	rna35490
100762271	LOC100762271	NW_003613582.1	-	-	gene140
100762272	LOC100762272	NW_003615686.1	XM_007653365.1	XP_007651555.1	rna35991
100762273	Uggt2	NW_003613586.1	XM_003495228.3	XP_003495276.2	rna640
100762274	Ass1	NW_003615743.1	XM_003513123.2	XP_003513171.1	rna36213
100762274	Ass1	NW_003618661.1	XM_007607748.1	XP_007605938.1	rna40460
100762275	LOC100762275	NW_003615884.1	XM_007653678.1	XP_007651868.1	rna36639
100762276	LOC100762276	NW_003615923.1	XM_016963137.1	XP_016818626.1	rna36739
100762277	Rwdd2a	NW_003613597.1	XM_003495639.3	XP_003495687.1	rna1464
100762278	Cpsf4l	NW_003613598.1	XM_007643271.2	XP_007641461.1	rna1570
100762279	Coq7	NW_003616070.1	XM_007653923.2	XP_007652113.1	rna37140
100762280	Tlcd1	NW_003616155.1	XM_007654033.2	XP_007652223.1	rna37379
100762280	Tlcd1	NW_003616155.1	XM_003513830.2	XP_003513878.1	rna37381
100762280	Tlcd1	NW_003616155.1	XM_007654032.2	XP_007652222.1	rna37380
100762281	Cep126	NW_003613612.1	XM_016977899.1	XP_016833388.1	rna2435
100762282	Clmp	NW_003616190.1	XM_007654117.1	XP_007652307.1	rna37512
100762283	LOC100762283	NW_003616288.1	XM_003514013.1	XP_003514061.1	rna37772
100762283	LOC100762283	NW_003616733.1	XM_003514569.2	XP_003514617.1	rna38716
100762284	Tvp23b	NW_003613619.1	NM_001281883.1	NP_001268812.1	rna2892
100762285	St6galnac3	NW_003613622.1	XM_003496450.2	XP_003496498.1	rna3031
100762287	LOC100762287	NW_003616465.1	XM_007654431.2	XP_007652621.1	rna38186
100762288	Slc6a19	NW_003616691.1	XM_003514521.3	XP_003514569.1	rna38648
100762289	LOC100762289	NW_003613641.1	-	-	gene2817
100762290	Shbg	NW_003613643.1	XM_003497177.2	XP_003497225.1	rna4491
100762291	Phf23	NW_003613643.1	XM_007608626.2	XP_007606816.1	rna4541
100762292	LOC100762292	NW_003617006.1	XM_007654874.2	XP_007653064.2	rna39168
100762293	LOC100762293	NW_003616903.1	XM_016963666.1	XP_016819155.1	rna39037
100762293	LOC100762293	NW_003617128.1	XM_003514930.2	XP_003514978.2	rna39362
100762293	LOC100762293	NW_003616903.1	XM_016963665.1	XP_016819154.1	rna39038
100762294	Slc22a23	NW_003613650.1	XM_016966047.1	XP_016821536.1	rna5035
100762294	Slc22a23	NW_003613650.1	XM_007612847.2	XP_007611037.2	rna5034
100762295	LOC100762295	NW_003613652.1	-	-	gene3334
100762296	Mrpl1	NW_003617284.1	XM_016963800.1	XP_016819289.1	rna39565
100762297	Got1	NW_003613664.1	XM_003497769.3	XP_003497817.1	rna5666
100762298	LOC100762298	NW_003613666.1	-	-	gene3736
100762299	Mb	NW_003617782.1	XM_003515322.3	XP_003515370.1	rna40018
100762300	Dynll2	NW_003613683.1	XM_016969702.1	XP_016825191.1	rna6584
100762301	Prdm16	NW_003618541.1	XM_003515575.3	XP_003515623.1	rna40421
100762302	Srsf4	NW_003613689.1	XM_016970309.1	XP_016825798.1	rna6914
100762304	Sirt3	NW_003619221.1	XM_003515724.3	XP_003515772.2	rna40663
100762304	Sirt3	NW_003619221.1	XM_007607842.1	XP_007606032.1	rna40662
100762305	LOC100762305	NW_003620800.1	-	-	gene28177
100762307	LOC100762307	NW_003613706.1	XM_007634327.2	XP_007632517.1	rna7971
100762308	Pcmt1	NW_003613710.1	XM_007635627.1	XP_007633817.1	rna8137
100762310	LOC100762310	NW_003613716.1	XM_016973815.1	XP_016829304.1	rna8373
100762310	LOC100762310	NW_003613716.1	XR_001725911.1	-	rna8372
100762310	LOC100762310	NW_003613716.1	XR_481512.2	-	rna8371
100762310	LOC100762310	NW_003613716.1	XM_016973828.1	XP_016829317.1	rna8370
100762310	LOC100762310	NW_003613716.1	XM_016973823.1	XP_016829312.1	rna8369
100762310	LOC100762310	NW_003613716.1	XM_007637475.2	XP_007635665.1	rna8368
100762310	LOC100762310	NW_003613716.1	XM_007637481.2	XP_007635671.1	rna8367
100762310	LOC100762310	NW_003613716.1	XM_016973818.1	XP_016829307.1	rna8366
100762310	LOC100762310	NW_003613716.1	XR_001725912.1	-	rna8365
100762310	LOC100762310	NW_003613716.1	XM_016973833.1	XP_016829322.1	rna8364
100762310	LOC100762310	NW_003613716.1	XM_007637463.2	XP_007635653.1	rna8363
100762311	Pdlim4	NW_003613733.1	XM_003499382.2	XP_003499430.1	rna9026
100762312	LOC100762312	NW_003613742.1	XM_003499517.3	XP_003499565.3	rna9311
100762313	Tbx21	NW_003613745.1	XM_003499596.2	XP_003499644.1	rna9457
100762314	Nodal	NW_003613759.1	XM_003499883.3	XP_003499931.1	rna10088
100762315	Ell2	NW_003613767.1	XM_003500012.2	XP_003500060.1	rna10327
100762316	Mtmr2	NW_003613772.1	XM_016974476.1	XP_016829965.1	rna10449
100762316	Mtmr2	NW_003613772.1	XM_003500079.2	XP_003500127.1	rna10450
100762316	Mtmr2	NW_003613772.1	XM_016974475.1	XP_016829964.1	rna10451
100762316	Mtmr2	NW_003613772.1	XM_016974477.1	XP_016829966.1	rna10452
100762318	Clec3a	NW_003613802.1	XM_003500663.3	XP_003500711.1	rna11586
100762319	Ube2w	NW_003613806.1	XM_016974779.1	XP_016830268.1	rna11726
100762320	Ccl24	NW_003613822.1	XM_003500946.1	XP_003500994.1	rna12151
100762321	Cep250	NW_003613833.1	XM_003501160.2	XP_003501208.1	rna12504
100762321	Cep250	NW_003613833.1	XR_482186.2	-	rna12506
100762321	Cep250	NW_003613833.1	XM_016974981.1	XP_016830470.1	rna12507
100762321	Cep250	NW_003613833.1	XM_007641837.1	XP_007640027.1	rna12505
100762322	Dcaf11	NW_003613875.1	XM_016975422.1	XP_016830911.1	rna14276
100762322	Dcaf11	NW_003613875.1	XM_003502067.3	XP_003502115.1	rna14275
100762323	Itga4	NW_003613879.1	XM_003502135.1	XP_003502183.1	rna14433
100762324	Zdhhc13	NW_003613888.1	XM_016975514.1	XP_016831003.1	rna14705
100762324	Zdhhc13	NW_003613888.1	XM_007642886.2	XP_007641076.2	rna14704
100762325	Pcp4	NW_003613905.1	XM_016975706.1	XP_016831195.1	rna15436
100762326	Naxe	NW_003613923.1	XM_007643549.2	XP_007641739.2	rna15979
100762327	LOC100762327	NW_003613929.1	-	-	gene10286
100762328	Pnldc1	NW_003613938.1	XM_003503065.1	XP_003503113.1	rna16294
100762329	Arfrp1	NW_003613943.1	XM_016975960.1	XP_016831449.1	rna16472
100762329	Arfrp1	NW_003613943.1	XM_016975962.1	XP_016831451.1	rna16470
100762329	Arfrp1	NW_003613943.1	XM_016975961.1	XP_016831450.1	rna16469
100762329	Arfrp1	NW_003613943.1	XR_001726802.1	-	rna16474
100762329	Arfrp1	NW_003613943.1	XR_001726801.1	-	rna16477
100762329	Arfrp1	NW_003613943.1	XM_016975965.1	XP_016831454.1	rna16473
100762329	Arfrp1	NW_003613943.1	XM_016975966.1	XP_016831455.1	rna16476
100762329	Arfrp1	NW_003613943.1	XM_016975959.1	XP_016831448.1	rna16471
100762329	Arfrp1	NW_003613943.1	XR_001726800.1	-	rna16475
100762329	Arfrp1	NW_003613943.1	XM_016975963.1	XP_016831452.1	rna16468
100762329	Arfrp1	NW_003613943.1	XM_016975964.1	XP_016831453.1	rna16478
100762330	Fam98b	NW_003613968.1	XM_007644027.1	XP_007642217.1	rna17015
100762331	Gata2	NW_003613981.1	XM_007644159.1	XP_007642349.1	rna17295
100762333	Lrrc30	NW_003613991.1	XM_003503697.1	XP_003503745.1	rna17591
100762334	Ranbp2	NW_003613999.1	XM_007644317.2	XP_007642507.1	rna17685
100762335	Mrpl35	NW_003614012.1	XM_003503890.2	XP_003503938.1	rna17943
100762336	LOC100762336	NW_003614032.1	XR_482621.1	-	rna18352
100762337	Rps3a	NW_003614039.1	XM_003504173.3	XP_003504221.1	rna18522
100762338	Hmgb2	NW_003614051.1	XM_007644863.1	XP_007643053.1	rna18845
100762339	Kcns1	NW_003614077.1	XM_003504588.1	XP_003504636.1	rna19341
100762340	Psme3	NW_003614078.1	XM_003504670.3	XP_003504718.1	rna19460
100762341	Kiaa1462	NW_003614111.1	XM_003505024.2	XP_003505072.1	rna20146
100762342	LOC100762342	NW_003614125.1	XM_003505172.1	XP_003505220.1	rna20536
100762343	Kif15	NW_003614144.1	XM_007645885.2	XP_007644075.1	rna20934
100762344	LOC100762344	NW_003614171.1	XM_003505599.2	XP_003505647.1	rna21380
100762346	Ctxn2	NW_003614219.1	XM_003506248.1	XP_003506296.1	rna22670
100762347	Ppargc1b	NW_003614229.1	XM_003506312.3	XP_003506360.1	rna22809
100762348	Abr	NW_003614276.1	XM_003506721.3	XP_003506769.1	rna23681
100762348	Abr	NW_003614276.1	XM_003506722.3	XP_003506770.1	rna23682
100762349	Med6	NW_003614290.1	XM_003506784.3	XP_003506832.1	rna23807
100762350	Ube2o	NW_003614300.1	XM_007647373.2	XP_007645563.1	rna23932
100762350	Ube2o	NW_003614300.1	XM_016977790.1	XP_016833279.1	rna23931
100762351	Fzd5	NW_003614305.1	XM_003506923.2	XP_003506971.1	rna24120
100762352	LOC100762352	NW_003614312.1	XM_007647512.1	XP_007645702.1	rna24231
100762353	Thumpd2	NW_003614321.1	XM_016977915.1	XP_016833404.1	rna24389
100762354	Tead1	NW_003614332.1	XM_003507116.2	XP_003507164.1	rna24539
100762354	Tead1	NW_003614332.1	XM_003507114.2	XP_003507162.1	rna24535
100762354	Tead1	NW_003614332.1	XM_003507115.2	XP_003507163.1	rna24536
100762354	Tead1	NW_003614332.1	XM_007647678.1	XP_007645868.1	rna24538
100762354	Tead1	NW_003614332.1	XM_016977942.1	XP_016833431.1	rna24534
100762354	Tead1	NW_003614332.1	XM_016977941.1	XP_016833430.1	rna24537
100762355	LOC100762355	NW_003614375.1	XM_003507384.3	XP_003507432.1	rna25091
100762356	Tac3	NW_003614393.1	XM_003507519.2	XP_003507567.1	rna25284
100762357	Adck5	NW_003614411.1	XM_007648232.2	XP_007646422.1	rna25617
100762357	Adck5	NW_003614411.1	XM_016978237.1	XP_016833726.1	rna25616
100762357	Adck5	NW_003614411.1	XM_003507660.3	XP_003507708.1	rna25615
100762358	Thbs4	NW_003614442.1	XM_003507874.2	XP_003507922.2	rna26042
100762359	Igf2	NW_003614477.1	XM_007648725.1	XP_007646915.1	rna26590
100762360	Atp6v0d1	NW_003614552.1	XM_003508550.3	XP_003508598.1	rna27468
100762361	LOC100762361	NW_003614566.1	-	-	gene17879
100762362	LOC100762362	NW_003614594.1	-	-	gene18162
100762363	LOC100762363	NW_003614629.1	XM_007649659.2	XP_007647849.1	rna28422
100762364	Apoh	NW_003614662.1	XM_016979040.1	XP_016834529.1	rna28644
100762365	LOC100762365	NW_003614669.1	-	-	gene18708
100762366	Smtn	NW_003614682.1	XM_016979107.1	XP_016834596.1	rna28916
100762366	Smtn	NW_003614682.1	XM_016979110.1	XP_016834599.1	rna28914
100762366	Smtn	NW_003614682.1	XM_016979108.1	XP_016834597.1	rna28917
100762366	Smtn	NW_003614682.1	XM_016979109.1	XP_016834598.1	rna28915
100762367	Nlrp12	NW_003614747.1	XM_016979319.1	XP_016834808.1	rna29610
100762369	LOC100762369	NW_003614928.1	XM_003510660.1	XP_003510708.1	rna31606
100762370	LOC100762370	NW_003615020.1	XM_007651626.1	XP_007649816.1	rna32377
100762371	Wbp1	NW_003615037.1	XM_003511136.3	XP_003511184.1	rna32521
100762371	Wbp1	NW_003615037.1	XM_003511135.3	XP_003511183.1	rna32522
100762372	LOC100762372	NW_003615081.1	XR_483670.2	-	rna32872
100762373	LOC100762373	NW_003615133.1	XM_007652057.2	XP_007650247.1	rna33210
100762374	LOC100762374	NW_003615161.1	XM_007652128.1	XP_007650318.1	rna33361
100762375	LOC100762375	NW_003615186.1	XM_003511638.1	XP_003511686.1	rna33482
100762376	Cfap47	NW_003615230.1	XM_016980329.1	XP_016835818.1	rna33736
100762377	LOC100762377	NW_003615270.1	XM_007652406.2	XP_007650596.1	rna33995
